State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Date Local,Time Local,Date GMT,Time GMT,Sample Measurement,Units of Measure
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/17/18,17:00,1/17/18,23:00,0.264,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/17/18,18:00,1/18/18,0:00,0.278,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/17/18,19:00,1/18/18,1:00,0.262,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/17/18,20:00,1/18/18,2:00,0.264,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/17/18,21:00,1/18/18,3:00,0.25,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/17/18,22:00,1/18/18,4:00,0.255,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/17/18,23:00,1/18/18,5:00,0.254,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,0:00,1/18/18,6:00,0.251,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,1:00,1/18/18,7:00,0.267,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,2:00,1/18/18,8:00,0.266,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,3:00,1/18/18,9:00,0.269,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,4:00,1/18/18,10:00,0.227,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,5:00,1/18/18,11:00,0.238,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,6:00,1/18/18,12:00,0.252,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,7:00,1/18/18,13:00,0.263,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,8:00,1/18/18,14:00,0.267,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,9:00,1/18/18,15:00,0.269,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,10:00,1/18/18,16:00,0.266,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,11:00,1/18/18,17:00,0.305,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,12:00,1/18/18,18:00,0.24,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,13:00,1/18/18,19:00,0.274,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,14:00,1/18/18,20:00,0.241,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,15:00,1/18/18,21:00,0.243,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,16:00,1/18/18,22:00,0.26,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,17:00,1/18/18,23:00,0.26,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,18:00,1/19/18,0:00,0.264,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,19:00,1/19/18,1:00,0.259,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,20:00,1/19/18,2:00,0.251,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,21:00,1/19/18,3:00,0.237,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,22:00,1/19/18,4:00,0.24,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/18/18,23:00,1/19/18,5:00,0.254,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,0:00,1/19/18,6:00,0.247,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,1:00,1/19/18,7:00,0.236,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,2:00,1/19/18,8:00,0.239,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,3:00,1/19/18,9:00,0.237,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,4:00,1/19/18,10:00,0.228,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,5:00,1/19/18,11:00,0.237,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,6:00,1/19/18,12:00,0.25,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,7:00,1/19/18,13:00,0.266,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,8:00,1/19/18,14:00,0.285,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,9:00,1/19/18,15:00,0.274,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,10:00,1/19/18,16:00,0.269,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,11:00,1/19/18,17:00,0.267,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,12:00,1/19/18,18:00,0.275,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,13:00,1/19/18,19:00,0.266,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,14:00,1/19/18,20:00,0.284,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,15:00,1/19/18,21:00,0.272,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,16:00,1/19/18,22:00,0.289,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,17:00,1/19/18,23:00,0.307,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,18:00,1/20/18,0:00,0.294,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,19:00,1/20/18,1:00,0.279,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,20:00,1/20/18,2:00,0.26,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,21:00,1/20/18,3:00,0.244,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,22:00,1/20/18,4:00,0.23,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/19/18,23:00,1/20/18,5:00,0.229,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,0:00,1/20/18,6:00,0.213,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,1:00,1/20/18,7:00,0.197,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,2:00,1/20/18,8:00,0.189,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,3:00,1/20/18,9:00,0.198,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,4:00,1/20/18,10:00,0.209,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,5:00,1/20/18,11:00,0.217,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,6:00,1/20/18,12:00,0.243,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,7:00,1/20/18,13:00,0.226,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,8:00,1/20/18,14:00,0.264,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,9:00,1/20/18,15:00,0.277,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,10:00,1/20/18,16:00,0.549,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,11:00,1/20/18,17:00,0.291,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,12:00,1/20/18,18:00,0.257,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,13:00,1/20/18,19:00,0.232,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,14:00,1/20/18,20:00,0.221,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,15:00,1/20/18,21:00,0.221,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,16:00,1/20/18,22:00,0.238,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,17:00,1/20/18,23:00,0.299,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,18:00,1/21/18,0:00,0.363,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,19:00,1/21/18,1:00,0.386,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,20:00,1/21/18,2:00,0.285,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,21:00,1/21/18,3:00,0.261,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,22:00,1/21/18,4:00,0.314,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/20/18,23:00,1/21/18,5:00,0.393,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,0:00,1/21/18,6:00,0.333,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,1:00,1/21/18,7:00,0.352,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,2:00,1/21/18,8:00,0.302,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,3:00,1/21/18,9:00,0.444,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,4:00,1/21/18,10:00,0.332,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,5:00,1/21/18,11:00,0.319,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,6:00,1/21/18,12:00,0.307,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,7:00,1/21/18,13:00,0.294,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,8:00,1/21/18,14:00,0.296,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,9:00,1/21/18,15:00,0.293,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,10:00,1/21/18,16:00,0.329,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,11:00,1/21/18,17:00,0.349,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,12:00,1/21/18,18:00,0.39,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,13:00,1/21/18,19:00,0.368,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,14:00,1/21/18,20:00,0.365,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,15:00,1/21/18,21:00,0.408,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,16:00,1/21/18,22:00,0.354,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,17:00,1/21/18,23:00,0.291,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,18:00,1/22/18,0:00,0.299,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,19:00,1/22/18,1:00,0.282,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,20:00,1/22/18,2:00,0.269,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,21:00,1/22/18,3:00,0.26,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,22:00,1/22/18,4:00,0.276,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/21/18,23:00,1/22/18,5:00,0.289,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,0:00,1/22/18,6:00,0.306,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,1:00,1/22/18,7:00,0.295,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,2:00,1/22/18,8:00,0.344,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,3:00,1/22/18,9:00,0.421,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,4:00,1/22/18,10:00,0.225,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,5:00,1/22/18,11:00,0.243,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,6:00,1/22/18,12:00,0.33,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,7:00,1/22/18,13:00,0.285,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,8:00,1/22/18,14:00,0.283,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,9:00,1/22/18,15:00,0.281,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,10:00,1/22/18,16:00,0.215,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,11:00,1/22/18,17:00,0.216,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,12:00,1/22/18,18:00,0.219,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,13:00,1/22/18,19:00,0.222,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,14:00,1/22/18,20:00,0.217,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,15:00,1/22/18,21:00,0.216,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,16:00,1/22/18,22:00,0.224,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,17:00,1/22/18,23:00,0.246,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,18:00,1/23/18,0:00,0.296,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,19:00,1/23/18,1:00,0.25,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,20:00,1/23/18,2:00,0.393,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,21:00,1/23/18,3:00,0.28,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,22:00,1/23/18,4:00,0.209,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/22/18,23:00,1/23/18,5:00,0.217,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,0:00,1/23/18,6:00,0.195,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,1:00,1/23/18,7:00,0.351,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,2:00,1/23/18,8:00,0.488,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,3:00,1/23/18,9:00,0.49,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,4:00,1/23/18,10:00,0.489,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,5:00,1/23/18,11:00,0.927,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,6:00,1/23/18,12:00,0.55,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,7:00,1/23/18,13:00,0.423,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,8:00,1/23/18,14:00,0.626,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,9:00,1/23/18,15:00,0.636,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,10:00,1/23/18,16:00,0.364,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,11:00,1/23/18,17:00,0.444,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,12:00,1/23/18,18:00,0.305,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,13:00,1/23/18,19:00,0.484,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,14:00,1/23/18,20:00,0.529,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,15:00,1/23/18,21:00,0.393,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,16:00,1/23/18,22:00,0.296,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,17:00,1/23/18,23:00,0.361,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,18:00,1/24/18,0:00,0.424,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,19:00,1/24/18,1:00,0.377,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,20:00,1/24/18,2:00,0.924,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,21:00,1/24/18,3:00,0.627,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,22:00,1/24/18,4:00,0.655,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/23/18,23:00,1/24/18,5:00,0.645,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,0:00,1/24/18,6:00,0.447,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,1:00,1/24/18,7:00,0.439,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,2:00,1/24/18,8:00,0.255,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,3:00,1/24/18,9:00,0.453,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,4:00,1/24/18,10:00,0.403,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,5:00,1/24/18,11:00,0.554,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,6:00,1/24/18,12:00,0.579,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,7:00,1/24/18,13:00,0.302,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,8:00,1/24/18,14:00,0.396,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,9:00,1/24/18,15:00,0.304,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,10:00,1/24/18,16:00,0.333,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,11:00,1/24/18,17:00,0.412,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,12:00,1/24/18,18:00,0.604,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,13:00,1/24/18,19:00,0.779,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,14:00,1/24/18,20:00,0.616,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,15:00,1/24/18,21:00,0.387,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,16:00,1/24/18,22:00,0.434,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,17:00,1/24/18,23:00,0.544,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,18:00,1/25/18,0:00,0.359,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,19:00,1/25/18,1:00,0.615,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,20:00,1/25/18,2:00,0.302,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,21:00,1/25/18,3:00,0.226,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,22:00,1/25/18,4:00,0.241,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/24/18,23:00,1/25/18,5:00,0.261,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,0:00,1/25/18,6:00,0.268,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,1:00,1/25/18,7:00,0.24,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,2:00,1/25/18,8:00,0.253,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,3:00,1/25/18,9:00,0.253,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,4:00,1/25/18,10:00,0.217,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,5:00,1/25/18,11:00,0.256,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,6:00,1/25/18,12:00,0.304,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,7:00,1/25/18,13:00,0.351,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,8:00,1/25/18,14:00,0.372,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,9:00,1/25/18,15:00,0.338,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,10:00,1/25/18,16:00,0.314,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,11:00,1/25/18,17:00,0.283,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,12:00,1/25/18,18:00,0.283,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,13:00,1/25/18,19:00,0.256,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,14:00,1/25/18,20:00,0.253,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,15:00,1/25/18,21:00,0.261,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,16:00,1/25/18,22:00,0.284,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,17:00,1/25/18,23:00,0.406,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,18:00,1/26/18,0:00,0.638,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,19:00,1/26/18,1:00,0.702,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,20:00,1/26/18,2:00,0.635,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,21:00,1/26/18,3:00,0.595,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,22:00,1/26/18,4:00,0.555,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/25/18,23:00,1/26/18,5:00,0.437,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/26/18,0:00,1/26/18,6:00,0.379,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/26/18,1:00,1/26/18,7:00,0.303,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/26/18,2:00,1/26/18,8:00,0.296,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/26/18,3:00,1/26/18,9:00,0.29,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/26/18,4:00,1/26/18,10:00,0.213,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/26/18,5:00,1/26/18,11:00,0.219,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/26/18,6:00,1/26/18,12:00,0.262,Parts per million
17,31,4201,42101,1,42.139996,-87.799227,WGS84,Carbon monoxide,1/26/18,7:00,1/26/18,13:00,0.278,Parts per million
