State Code,County Code,Site Num,Parameter Code,POC,Latitude,Longitude,Datum,Parameter Name,Date Local,Time Local,Date GMT,Time GMT,Sample Measurement,Units of Measure
17,31,1,44201,1,41.670992,-87.732457,WGS84,Ozone,1/3/18,2:00,1/3/18,8:00,0.022,Parts per million
17,31,1,44201,1,41.670992,-87.732457,WGS84,Ozone,1/3/18,3:00,1/3/18,9:00,0.021,Parts per million
17,31,1,44201,1,41.670992,-87.732457,WGS84,Ozone,1/3/18,4:00,1/3/18,10:00,0.021,Parts per million
17,31,1,44201,1,41.670992,-87.732457,WGS84,Ozone,1/3/18,5:00,1/3/18,11:00,0.019,Parts per million
17,31,1,44201,1,41.670992,-87.732457,WGS84,Ozone,1/3/18,6:00,1/3/18,12:00,0.014,Parts per million
17,31,1,44201,1,41.670992,-87.732457,WGS84,Ozone,1/3/18,7:00,1/3/18,13:00,0.015,Parts per million
17,31,1,44201,1,41.670992,-87.732457,WGS84,Ozone,1/3/18,8:00,1/3/18,14:00,0.017,Parts per million
17,31,1,44201,1,41.670992,-87.732457,WGS84,Ozone,1/3/18,9:00,1/3/18,15:00,0.018,Parts per million
17,31,1,44201,1,41.670992,-87.732457,WGS84,Ozone,1/3/18,10:00,1/3/18,16:00,0.021,Parts per million
17,31,1,44201,1,41.670992,-87.732457,WGS84,Ozone,1/3/18,11:00,1/3/18,17:00,0.023,Parts per million
17,31,1,44201,1,41.670992,-87.732457,WGS84,Ozone,1/3/18,12:00,1/3/18,18:00,0.025,Parts per million
17,31,1,44201,1,41.670992,-87.732457,WGS84,Ozone,1/3/18,13:00,1/3/18,19:00,0.027,Parts per million
17,31,1,44201,1,41.670992,-87.732457,WGS84,Ozone,1/3/18,14:00,1/3/18,20:00,0.028,Parts per million
17,31,1,44201,1,41.670992,-87.732457,WGS84,Ozone,1/3/18,15:00,1/3/18,21:00,0.026,Parts per million
17,31,1,44201,1,41.670992,-87.732457,WGS84,Ozone,1/3/18,16:00,1/3/18,22:00,0.023,Parts per million
17,31,1,44201,1,41.670992,-87.732457,WGS84,Ozone,1/3/18,17:00,1/3/18,23:00,0.019,Parts per million
